image_idx,diagram_type,type_confidence,visual_complexity,color_entropy,text_density,spatial_layout,enrichment,specific_num_nodes,specific_num_edges,specific_graph_density,specific_avg_node_degree,specific_is_connected,original_caption,enriched_caption,specific_num_segments,specific_has_labels,specific_is_donut,specific_color_coded,specific_num_shapes,specific_num_lines,specific_has_structure,specific_dominant_feature
2068,network_graph,0.8,0.26388597009330933,0.22135283,0.43125,networked,"Network graph with 126 nodes and 235 edges, density 0.03",126.0,235.0,0.029841269841269842,3.7301587301587302,True,"Amazon Comprehensive SWOT Analysis, Quadrant Diagram, elements: Four quadrants labeled Strengths, Weaknesses, Opportunities, and Threats, each containing bullet points outlining key aspects. Strengths in blue, Weaknesses in orange, Opportunities in pink, and Threats in purple.","Amazon Comprehensive SWOT Analysis, Quadrant Diagram, elements: Four quadrants labeled Strengths, Weaknesses, Opportunities, and Threats, each containing bullet points outlining key aspects. Strengths in blue, Weaknesses in orange, Opportunities in pink, and Threats in purple. [Visual Analysis: Network graph with 126 nodes and 235 edges, density 0.03]",,,,,,,,
2069,pie_chart,0.9,0.26495853737111635,0.786465,0.6111111111111112,radial,"Pie chart with 17 segments, labeled",,,,,,"Technological Pedagogical Content Knowledge (TPACK), Venn Diagram, elements: Three overlapping circles labeled Technological Knowledge (TK), Pedagogical Knowledge (PK), and Content Knowledge (CK), with additional layers for Technological Pedagogical Knowledge (TPK), Technological Content Knowledge (TCK), and Pedagogical Content Knowledge (PCK) surrounding a computer icon.","Technological Pedagogical Content Knowledge (TPACK), Venn Diagram, elements: Three overlapping circles labeled Technological Knowledge (TK), Pedagogical Knowledge (PK), and Content Knowledge (CK), with additional layers for Technological Pedagogical Knowledge (TPK), Technological Content Knowledge (TCK), and Pedagogical Content Knowledge (PCK) surrounding a computer icon. [Visual Analysis: Pie chart with 17 segments, labeled]",17.0,True,True,True,,,,
2070,network_graph,0.8,0.8362951148131881,0.9160256,0.2726510067114094,networked,"Network graph with 194 nodes and 596 edges, density 0.03",194.0,596.0,0.031835906201591796,6.144329896907217,True,"Theories of Learning, Comparison Diagram, elements: Three sections labeled Constructivism, Behaviorism, and Cognitivism, each showing levels and principles of learning, with visual representations and text descriptions indicating key concepts for each theory.","Theories of Learning, Comparison Diagram, elements: Three sections labeled Constructivism, Behaviorism, and Cognitivism, each showing levels and principles of learning, with visual representations and text descriptions indicating key concepts for each theory. [Visual Analysis: Network graph with 194 nodes and 596 edges, density 0.03]",,,,,,,,
2071,network_graph,0.8,0.23928048436036678,0.3705507,0.43579931972789115,networked,"Network graph with 70 nodes and 118 edges, density 0.05",70.0,118.0,0.04886128364389234,3.3714285714285714,True,"PESTEL Analysis Framework, Circular Diagram, elements: Central circle labeled 'PESTEL' surrounded by five segments labeled: Political, Economic, Social, Technological, Legal, and Environmental, connected by arcs.","PESTEL Analysis Framework, Circular Diagram, elements: Central circle labeled 'PESTEL' surrounded by five segments labeled: Political, Economic, Social, Technological, Legal, and Environmental, connected by arcs. [Visual Analysis: Network graph with 70 nodes and 118 edges, density 0.05]",,,,,,,,
2072,network_graph,0.8,0.3929839163985549,0.6358301,0.2760600706713781,networked,"Network graph with 257 nodes and 642 edges, density 0.02",257.0,642.0,0.019516050583657588,4.996108949416342,True,"Types of Learning Styles, Venn Diagram, elements: Three overlapping circles labeled 'Auditory Learner', 'Kinesthetic Learner', and 'Visual Learner', with intersections indicating blended learning styles.","Types of Learning Styles, Venn Diagram, elements: Three overlapping circles labeled 'Auditory Learner', 'Kinesthetic Learner', and 'Visual Learner', with intersections indicating blended learning styles. [Visual Analysis: Network graph with 257 nodes and 642 edges, density 0.02]",,,,,,,,
2073,pie_chart,0.9,0.3795974015653617,0.3142826,0.4552872062663186,radial,"Pie chart with 18 segments, labeled",,,,,,"TPACK Framework for Technology Integration in Education, Venn Diagram, elements: Three overlapping circles labeled TK, CK, and PK, with intersections showing TPK, PCK, and TPACK. Each section contains descriptive text about technological knowledge, content knowledge, pedagogical knowledge, and their integrations, highlighting the relationships among them.","TPACK Framework for Technology Integration in Education, Venn Diagram, elements: Three overlapping circles labeled TK, CK, and PK, with intersections showing TPK, PCK, and TPACK. Each section contains descriptive text about technological knowledge, content knowledge, pedagogical knowledge, and their integrations, highlighting the relationships among them. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,False,,,,
2074,network_graph,0.8,0.2892908053765618,0.5834578,0.0228310502283105,networked,"Network graph with 205 nodes and 199 edges, density 0.01",205.0,199.0,0.009516977522716404,1.9414634146341463,False,"Principles of Object-Oriented Programming, Conceptual Diagram, elements: Central structure labeled 'Object' with branches leading to four key concepts: 'Abstraction', 'Encapsulation', 'Inheritance', and 'Class', highlighted with corresponding graphics.","Principles of Object-Oriented Programming, Conceptual Diagram, elements: Central structure labeled 'Object' with branches leading to four key concepts: 'Abstraction', 'Encapsulation', 'Inheritance', and 'Class', highlighted with corresponding graphics. [Visual Analysis: Network graph with 205 nodes and 199 edges, density 0.01]",,,,,,,,
2075,network_graph,0.8,0.2864989396373357,0.4061287,0.2777777777777778,networked,"Network graph with 115 nodes and 189 edges, density 0.03",115.0,189.0,0.028832951945080093,3.2869565217391306,True,"Value Chain Analysis, Flow Diagram, elements: Header with title 'Editable Value Chain Analysis Template', followed by four main categories: Human Resource, Technology Development, Procurement, and Firm Infrastructure at the top; five sequential sections labeled Logistics, Operations, Marketing, Outbound, with descriptive text beneath each, leading to a 'Margin' section on the right.","Value Chain Analysis, Flow Diagram, elements: Header with title 'Editable Value Chain Analysis Template', followed by four main categories: Human Resource, Technology Development, Procurement, and Firm Infrastructure at the top; five sequential sections labeled Logistics, Operations, Marketing, Outbound, with descriptive text beneath each, leading to a 'Margin' section on the right. [Visual Analysis: Network graph with 115 nodes and 189 edges, density 0.03]",,,,,,,,
2076,network_graph,0.8,0.2668595465024766,0.78600717,0.47109609609609615,networked,"Network graph with 150 nodes and 195 edges, density 0.02",150.0,195.0,0.0174496644295302,2.6,True,"Maslow's Hierarchy of Needs, Pyramid Diagram, elements: Pyramid structure with five layers labeled: Physiological Needs, Safety Needs, Love & Belonging, Esteem, and Self-Actualization, with descriptions of each need listed alongside.","Maslow's Hierarchy of Needs, Pyramid Diagram, elements: Pyramid structure with five layers labeled: Physiological Needs, Safety Needs, Love & Belonging, Esteem, and Self-Actualization, with descriptions of each need listed alongside. [Visual Analysis: Network graph with 150 nodes and 195 edges, density 0.02]",,,,,,,,
2077,network_graph,0.8,0.18676456441226363,0.5824231,0.04953764861294584,networked,"Network graph with 211 nodes and 158 edges, density 0.01",211.0,158.0,0.007131573008350259,1.4976303317535544,False,"Big Five Personality Traits, Circular Diagram, elements: Circular layout featuring five segments labeled: Extraversion, Agreeableness, Openness to Experience, Conscientiousness, and Neuroticism, with a central icon of a head.","Big Five Personality Traits, Circular Diagram, elements: Circular layout featuring five segments labeled: Extraversion, Agreeableness, Openness to Experience, Conscientiousness, and Neuroticism, with a central icon of a head. [Visual Analysis: Network graph with 211 nodes and 158 edges, density 0.01]",,,,,,,,
2078,network_graph,0.8,0.19660780439381914,0.2850538,0.047752808988764044,networked,"Network graph with 44 nodes and 90 edges, density 0.10",44.0,90.0,0.09513742071881606,4.090909090909091,True,"Agile Methodology, Circular Flow Diagram, elements: Circular flow with labeled phases: Requirements (User Stories), Design, Develop, Test, Deploy, Review, and Launch, indicating iterative progress.","Agile Methodology, Circular Flow Diagram, elements: Circular flow with labeled phases: Requirements (User Stories), Design, Develop, Test, Deploy, Review, and Launch, indicating iterative progress. [Visual Analysis: Network graph with 44 nodes and 90 edges, density 0.10]",,,,,,,,
2079,network_graph,0.8,0.6085793494152403,0.6014087,1.0,networked,"Network graph with 235 nodes and 366 edges, density 0.01",235.0,366.0,0.013311511183851609,3.1148936170212767,True,"Theory X and Theory Y Comparison, , elements: Two-column layout contrasting Theory X and Theory Y, each with five numbered statements describing differing views on human behavior and management.","Theory X and Theory Y Comparison, , elements: Two-column layout contrasting Theory X and Theory Y, each with five numbered statements describing differing views on human behavior and management. [Visual Analysis: Network graph with 235 nodes and 366 edges, density 0.01]",,,,,,,,
2080,network_graph,0.8,0.2397233384268555,0.3088175,0.22328881469115192,networked,"Network graph with 193 nodes and 256 edges, density 0.01",193.0,256.0,0.013816925734024179,2.6528497409326426,True,"Amazon Comprehensive SWOT Analysis, SWOT Analysis, elements: Four quadrants labeled Strengths, Weaknesses, Opportunities, and Threats, each containing bullet points summarizing relevant factors for Amazon.","Amazon Comprehensive SWOT Analysis, SWOT Analysis, elements: Four quadrants labeled Strengths, Weaknesses, Opportunities, and Threats, each containing bullet points summarizing relevant factors for Amazon. [Visual Analysis: Network graph with 193 nodes and 256 edges, density 0.01]",,,,,,,,
2081,network_graph,0.8,0.5723850672011649,0.8645159,0.134375,networked,"Network graph with 361 nodes and 636 edges, density 0.01",361.0,636.0,0.009787626962142198,3.5235457063711912,True,"Piaget's Cognitive Development Theory, List, elements: Vertical list of four developmental stages: Sensorimotor (0-2 years), Preoperational (2-7 years), Concrete Operational (7-11 years), Formal Operational (11+ years), each accompanied by child illustrations.","Piaget's Cognitive Development Theory, List, elements: Vertical list of four developmental stages: Sensorimotor (0-2 years), Preoperational (2-7 years), Concrete Operational (7-11 years), Formal Operational (11+ years), each accompanied by child illustrations. [Visual Analysis: Network graph with 361 nodes and 636 edges, density 0.01]",,,,,,,,
2082,pie_chart,0.9,0.5081479006765481,0.50975657,0.7138888888888889,radial,"Pie chart with 18 segments, labeled",,,,,,"Balanced Scorecard Fact Sheet and Statistics, Infographic, elements: Sections labeled 'The Challenges', 'The Pitfalls', 'The Toolkit', and 'The Results', featuring statistics in circular and rectangular boxes, key percentages highlighted, and several bullet points describing survey findings.","Balanced Scorecard Fact Sheet and Statistics, Infographic, elements: Sections labeled 'The Challenges', 'The Pitfalls', 'The Toolkit', and 'The Results', featuring statistics in circular and rectangular boxes, key percentages highlighted, and several bullet points describing survey findings. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,True,,,,
2083,network_graph,0.8,0.6876211856559513,0.59771025,1.0,networked,"Network graph with 424 nodes and 694 edges, density 0.01",424.0,694.0,0.007738971408180561,3.2735849056603774,True,"Kohlberg's Stages of Moral Development, Flow Diagram, elements: Three levels (Preconventional, Conventional, Postconventional) with two stages each, depicted with images and labels describing each stage's focus on personal concerns, societal expectations, and personal ethics.","Kohlberg's Stages of Moral Development, Flow Diagram, elements: Three levels (Preconventional, Conventional, Postconventional) with two stages each, depicted with images and labels describing each stage's focus on personal concerns, societal expectations, and personal ethics. [Visual Analysis: Network graph with 424 nodes and 694 edges, density 0.01]",,,,,,,,
